user_id;age;gender;education_level;employment_status;job_title;monthly_income_cop;monthly_expenses_cop;savings_cop;has_loan;loan_type;debt_to_income_ratio;credit_score;savings_to_income_ratio;region;record_date
U113615;39;femenino;pregrado;empleado;Analista financiero/a;2949403;2416366;12116291;1;hipoteca;0,2979;585;4,108;Orinoquia;2025-03
U113616;69;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1601338;1143510;11798812;0;ninguno;0;601;5;Region Pacifica;2026-07
U113617;56;femenino;secundaria;empleado;Auxiliar administrativo/a;2273906;1158954;39704432;0;ninguno;0;850;5;Bogota D.C.;2026-12
U113618;60;masculino;secundaria;jubilado;Jubilado/a;1599965;1301362;6449427;0;ninguno;0;382;4,031;Bogota D.C.;2026-08
U113619;38;femenino;tecnico/tecnologico;empleado;Asistente de nomina;3308808;2209471;11299013;0;ninguno;0;661;3,4148;Region Pacifica;2026-07
U113620;35;femenino;secundaria;empleado;Mensajero/a;2731645;1755315;23739983;0;ninguno;0;545;5;Region Andina;2026-09
U113621;44;femenino;pregrado;empleado;Analista financiero/a;5663313;4389378;44875658;1;hipoteca;0,318;612;5;Bogota D.C.;2026-05
U113622;20;masculino;pregrado;estudiante;Estudiante;381757;368189;662745;0;ninguno;0;526;1,736;Bogota D.C.;2025-05
U113623;56;masculino;pregrado;autonomo;Ingeniero/a civil;7153640;5966121;19496847;0;ninguno;0;763;2,7254;Region Pacifica;2026-02
U113624;26;femenino;tecnico/tecnologico;autonomo;Tecnico en electricidad;7009223;3817003;27120159;0;ninguno;0;675;3,8692;Region Andina;2026-06
U113625;32;masculino;pregrado;empleado;Administrador/a;3821606;3161010;24531945;0;ninguno;0;580;5;Amazonia;2025-08
U113626;48;femenino;posgrado;empleado;Consultor/a senior;3241631;2578460;17448706;0;ninguno;0;717;5;Region Pacifica;2025-10
U113627;69;femenino;secundaria;empleado;Auxiliar administrativo/a;2627089;2112621;13048362;0;ninguno;0;660;4,9669;Region Caribe;2025-07
U113628;47;femenino;pregrado;empleado;Desarrollador/a de software;2062098;1435958;12255138;0;ninguno;0;657;5;Region Caribe;2027-12
U113629;42;femenino;secundaria;jubilado;Jubilado/a;1352790;1214293;4636314;1;hipoteca;0,341;622;3,4272;Region Andina;2026-03
U113630;44;masculino;tecnico/tecnologico;empleado;Asistente de nomina;4409449;2934651;71013819;0;ninguno;0;850;5;Amazonia;2027-12
U113631;64;masculino;pregrado;jubilado;Jubilado/a;854100;664263;6691973;1;personal;0,2131;678;5;Bogota D.C.;2026-10
U113632;66;femenino;tecnico/tecnologico;jubilado;Jubilado/a;1658823;976169;28738174;0;ninguno;0;768;5;Region Caribe;2025-02
U113633;24;femenino;tecnico/tecnologico;estudiante;Estudiante;758390;674919;797830;1;automotor;0,3214;680;1,052;Region Pacifica;2026-04
U113634;19;femenino;pregrado;empleado;Enfermero/a;8469649;7281611;11141946;0;ninguno;0;505;1,3155;Bogota D.C.;2026-12
U113635;61;femenino;secundaria;jubilado;Jubilado/a;1449065;1292615;6974418;0;ninguno;0;780;4,813;Region Caribe;2025-11
U113636;39;masculino;tecnico/tecnologico;empleado;Tecnico contable;4308715;2648463;12180286;1;personal;0,2368;543;2,8269;Region Andina;2025-08
U113637;26;masculino;tecnico/tecnologico;empleado;Tecnico contable;3592973;2575917;13683058;0;ninguno;0;640;3,8083;Region Pacifica;2025-06
U113638;42;femenino;pregrado;empleado;Docente;4787560;3105365;28856526;1;educativo;0,2718;664;5;Bogota D.C.;2025-03
U113639;26;femenino;tecnico/tecnologico;empleado;Tecnico en sistemas;2458797;1254855;7036618;1;educativo;0,4071;552;2,8618;Region Andina;2025-10
U113640;32;masculino;tecnico/tecnologico;empleado;Agente de soporte;2997365;2438634;14023802;1;hipoteca;0,2668;572;4,6787;Bogota D.C.;2026-01
U113641;62;femenino;secundaria;jubilado;Jubilado/a;854100;474291;10095962;0;ninguno;0;703;5;Region Andina;2026-05
U113642;20;femenino;pregrado;autonomo;Ingeniero/a civil;7933593;5090938;31344648;1;automotor;0,2584;509;3,9509;Region Andina;2026-11
U113643;31;masculino;secundaria;empleado;Cajero/a;2133657;1582566;15282509;1;hipoteca;0,1628;734;5;Bogota D.C.;2025-03
U113644;48;masculino;pregrado;empleado;Administrador/a;5410155;3165383;49741805;1;hipoteca;0,2787;820;5;Orinoquia;2026-02
U113645;24;femenino;secundaria;desempleado;Null;108225;108225;0;0;ninguno;0;577;0;Bogota D.C.;2025-04
U113646;70;femenino;pregrado;jubilado;Jubilado/a;1674817;1160035;6025756;0;ninguno;0;615;3,5979;Bogota D.C.;2026-11
U113647;63;femenino;secundaria;autonomo;Operario/a;2781017;1904882;6580694;0;ninguno;0;470;2,3663;Region Caribe;2025-09
U113648;60;masculino;secundaria;jubilado;Jubilado/a;854100;479126;8060592;1;personal;0,275;588;5;Region Andina;2026-03
U113649;69;femenino;tecnico/tecnologico;empleado;Asistente de nomina;4637981;4117567;21494226;1;personal;0,2373;685;4,6344;Region Andina;2025-03
U113650;26;masculino;tecnico/tecnologico;empleado;Agente de soporte;4511753;2411751;41881098;0;ninguno;0;733;5;Region Andina;2026-01
U113651;35;masculino;secundaria;autonomo;Auxiliar administrativo/a;3026409;2649024;13173332;1;hipoteca;0,1726;683;4,3528;Region Andina;2026-04
U113652;26;masculino;secundaria;empleado;Cajero/a;2280481;1638636;761586;0;ninguno;0;375;0,334;Amazonia;2027-12
U113653;47;femenino;secundaria;autonomo;Auxiliar de bodega;2107006;1816993;8034130;0;ninguno;0;546;3,8131;Region Andina;2026-10
U113654;45;otro;posgrado;autonomo;Consultor/a senior;9160682;7742131;14205412;1;automotor;0,1729;656;1,5507;Region Caribe;2026-09
U113655;23;otro;posgrado;estudiante;Estudiante;1165492;939458;2342732;0;ninguno;0;621;2,0101;Region Caribe;2026-04
U113656;54;femenino;pregrado;autonomo;Docente;6922261;3516575;42011680;0;ninguno;0;472;5;Orinoquia;2025-08
U113657;55;femenino;secundaria;autonomo;Mensajero/a;2847865;2455945;263204;0;ninguno;0;463;0,0924;Region Andina;2026-08
U113658;23;femenino;secundaria;empleado;Operario/a;3314025;2917139;13700848;0;ninguno;0;554;4,1342;Bogota D.C.;2026-10
U113659;20;masculino;posgrado;autonomo;Medico/a especialista;10191564;6213135;26830545;0;ninguno;0;619;2,6326;Bogota D.C.;2025-10
U113660;57;femenino;posgrado;empleado;Medico/a especialista;4197500;2728657;37240326;0;ninguno;0;702;5;Orinoquia;2026-05
U113661;44;femenino;pregrado;empleado;Analista de datos;4808697;4209465;4886095;0;ninguno;0;553;1,0161;Region Caribe;2026-07
U113662;33;femenino;secundaria;empleado;Operario/a;2459260;1864848;19093988;0;ninguno;0;850;5;Bogota D.C.;2025-02
U113663;47;masculino;tecnico/tecnologico;autonomo;Diseñador/a grafico/a jr;5213522;3927386;36517254;0;ninguno;0;603;5;Region Insular;2026-08
U113664;65;masculino;pregrado;jubilado;Jubilado/a;2275377;1383275;23815549;0;ninguno;0;718;5;Region Andina;2025-05
U113665;24;femenino;secundaria;empleado;Auxiliar de bodega;2607923;2260896;10890480;0;ninguno;0;437;4,1759;Bogota D.C.;2026-01
U113666;69;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1666320;1125460;1768804;1;educativo;0,1589;535;1,0615;Bogota D.C.;2026-08
U113667;48;masculino;secundaria;empleado;Recepcionista;2901668;1958091;18455138;1;automotor;0,1704;637;5;Bogota D.C.;2026-01
U113668;30;masculino;posgrado;autonomo;Medico/a especialista;10744220;8350446;51680250;1;personal;0,2993;695;4,8101;Bogota D.C.;2025-08
U113669;69;femenino;secundaria;jubilado;Jubilado/a;1346858;1141753;3509290;1;personal;0,1069;557;2,6055;Region Pacifica;2025-06
U113670;59;masculino;tecnico/tecnologico;estudiante;Estudiante;945528;768642;3675370;0;ninguno;0;646;3,8871;Bogota D.C.;2026-07
U113671;35;masculino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;3096377;1946226;19293499;1;personal;0,4164;655;5;Region Andina;2026-02
U113672;70;masculino;posgrado;jubilado;Jubilado/a;1418283;1005182;0;0;ninguno;0;470;0;Region Pacifica;2026-06
U113673;63;masculino;pregrado;jubilado;Jubilado/a;854100;600304;5456075;1;personal;0,2741;574;5;Region Insular;2026-07
U113674;19;femenino;tecnico/tecnologico;estudiante;Estudiante;893560;825349;696104;0;ninguno;0;408;0,779;Region Pacifica;2026-08
U113675;19;femenino;secundaria;empleado;Recepcionista;1999368;1256092;19616432;0;ninguno;0;603;5;Bogota D.C.;2026-09
U113676;54;masculino;secundaria;autonomo;Auxiliar de bodega;2903424;2593108;8473780;1;personal;0,3773;585;2,9185;Bogota D.C.;2026-10
U113677;40;femenino;secundaria;desempleado;Null;691132;691132;0;0;ninguno;0;562;0;Region Caribe;2026-11
U113678;27;femenino;secundaria;autonomo;Operario/a;2748184;2141798;24662169;0;ninguno;0;664;5;Orinoquia;2025-03
U113679;40;masculino;tecnico/tecnologico;empleado;Asistente de nomina;2834348;2009599;18411129;0;ninguno;0;680;5;Region Andina;2025-08
U113680;26;masculino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;5596425;3562148;52266626;1;educativo;0,0925;607;5;Orinoquia;2025-01
U113681;47;femenino;pregrado;empleado;Analista de datos;7983381;5627461;12891640;0;ninguno;0;570;1,6148;Region Andina;2025-08
U113682;40;femenino;tecnico/tecnologico;empleado;Agente de soporte;3117449;2443411;27592007;1;hipoteca;0,3608;525;5;Region Andina;2026-05
U113683;53;masculino;pregrado;empleado;Enfermero/a;2795052;1434048;10673218;1;personal;0,2272;718;3,8186;Region Pacifica;2026-05
U113684;56;masculino;secundaria;empleado;Mensajero/a;2968309;1504452;82700996;0;ninguno;0;850;5;Amazonia;2025-04
U113685;57;masculino;pregrado;empleado;Docente;2700014;2423241;966007;0;ninguno;0;642;0,3578;Region Pacifica;2026-01
U113686;67;masculino;secundaria;jubilado;Jubilado/a;1924092;1550691;1577674;0;ninguno;0;687;0,82;Orinoquia;2026-06
U113687;38;femenino;tecnico/tecnologico;empleado;Tecnico en sistemas;1919105;1708425;4394053;1;hipoteca;0,0977;435;2,2896;Orinoquia;2026-11
U113688;63;femenino;secundaria;jubilado;Jubilado/a;1125561;871524;4900130;0;ninguno;0;507;4,3535;Region Caribe;2026-01
U113689;47;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;2403102;1936575;16000099;0;ninguno;0;556;5;Amazonia;2026-07
U113690;60;otro;pregrado;jubilado;Jubilado/a;971331;802986;8164207;1;educativo;0,1012;710;5;Region Andina;2025-06
U113691;47;femenino;posgrado;autonomo;Medico/a especialista;20618072;17712481;97145673;1;hipoteca;0,2682;656;4,7117;Region Andina;2026-05
U113692;67;femenino;secundaria;jubilado;Jubilado/a;1533056;975349;14249810;0;ninguno;0;611;5;Region Andina;2026-05
U113693;26;femenino;pregrado;empleado;Administrador/a;6337972;4769233;43413789;1;personal;0,1445;540;5;Region Pacifica;2025-09
U113694;32;femenino;pregrado;autonomo;Docente;6662680;5938039;14055472;1;hipoteca;0,4139;631;2,1096;Orinoquia;2026-07
U113695;40;femenino;pregrado;empleado;Administrador/a;4225881;3109973;41427701;0;ninguno;0;733;5;Region Andina;2026-08
U113696;26;masculino;posgrado;jubilado;Jubilado/a;1525612;1328968;6448213;1;personal;0,357;700;4,2266;Region Caribe;2025-01
U113697;51;masculino;pregrado;empleado;Docente;3355910;2628377;24893140;0;ninguno;0;581;5;Region Pacifica;2025-06
U113698;24;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;2786171;2266229;15943437;0;ninguno;0;632;5;Region Andina;2025-01
U113699;33;masculino;pregrado;empleado;Contador/a;5594069;3965251;47419781;1;hipoteca;0,4356;690;5;Bogota D.C.;2026-07
U113700;28;masculino;tecnico/tecnologico;empleado;Asistente de nomina;3032784;1866748;29773997;1;hipoteca;0,3994;699;5;Region Andina;2026-04
U113701;64;femenino;pregrado;jubilado;Jubilado/a;1841281;1318795;18559622;0;ninguno;0;677;5;Region Andina;2026-07
U113702;34;masculino;posgrado;empleado;Gerente de proyectos;10897872;8420393;2757796;0;ninguno;0;538;0,2531;Region Pacifica;2025-03
U113703;56;femenino;secundaria;autonomo;Auxiliar administrativo/a;3340345;2420919;14230031;0;ninguno;0;661;4,26;Bogota D.C.;2025-01
U113704;49;masculino;tecnico/tecnologico;empleado;Tecnico en electricidad;3830424;2104717;46999369;0;ninguno;0;693;5;Region Andina;2026-12
U113705;39;femenino;pregrado;autonomo;Desarrollador/a de software;4495370;3830293;7361324;0;ninguno;0;718;1,6375;Region Caribe;2027-12
U113706;36;masculino;posgrado;autonomo;Especialista en datos;9791242;7788209;37311297;0;ninguno;0;682;3,8107;Region Caribe;2025-07
U113707;20;masculino;tecnico/tecnologico;desempleado;Null;293234;283467;314036;0;ninguno;0;579;1,0709;Region Caribe;2025-05
U113708;67;masculino;tecnico/tecnologico;desempleado;Null;302304;302304;0;0;ninguno;0;555;0;Region Andina;2025-01
U113709;68;masculino;pregrado;autonomo;Enfermero/a;3831139;2065206;68246640;1;educativo;0,4359;725;5;Region Pacifica;2025-05
U113710;60;masculino;secundaria;jubilado;Jubilado/a;983979;751184;5618878;0;ninguno;0;743;5;Region Andina;2025-10
U113711;28;femenino;posgrado;empleado;Especialista en datos;9639318;7197118;31357726;1;personal;0,3274;712;3,2531;Bogota D.C.;2026-10
U113712;39;masculino;pregrado;empleado;Analista de datos;6473425;3556422;52033912;1;personal;0,17;747;5;Orinoquia;2025-07
U113713;61;masculino;secundaria;jubilado;Jubilado/a;1917969;1253998;6417931;0;ninguno;0;577;3,3462;Region Andina;2025-03
U113714;32;femenino;pregrado;empleado;Desarrollador/a de software;6246971;3275670;62458457;0;ninguno;0;607;5;Orinoquia;2026-10
U113715;66;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1323151;875401;8384233;1;personal;0,1299;723;5;Region Andina;2026-01
U113716;45;masculino;secundaria;empleado;Recepcionista;1623846;1131789;9974490;0;ninguno;0;629;5;Region Andina;2025-09
U113717;63;femenino;secundaria;autonomo;Vendedor/a;2087052;1520287;20978213;0;ninguno;0;650;5;Region Andina;2026-04
U113718;37;masculino;secundaria;empleado;Auxiliar de bodega;2829489;1478783;21510246;1;educativo;0,4128;672;5;Bogota D.C.;2026-12
U113719;30;masculino;tecnico/tecnologico;empleado;Tecnico contable;4273442;3498794;9705546;1;hipoteca;0,3151;576;2,2711;Region Andina;2026-05
U113720;69;masculino;secundaria;autonomo;Mensajero/a;3735733;2939880;5170950;1;personal;0,212;435;1,3842;Region Andina;2026-03
U113721;51;femenino;secundaria;empleado;Recepcionista;2672775;2084026;811841;0;ninguno;0;480;0,3037;Region Caribe;2027-12
U113722;68;masculino;tecnico/tecnologico;desempleado;Null;242877;239907;18743;0;ninguno;0;669;0,0772;Region Caribe;2026-06
U113723;32;femenino;pregrado;empleado;Analista de datos;5095005;3571907;51226719;1;automotor;0,1446;546;5;Region Andina;2025-06
U113724;66;femenino;pregrado;jubilado;Jubilado/a;1027702;836103;213204;0;ninguno;0;606;0,2075;Bogota D.C.;2025-03
U113725;25;femenino;pregrado;empleado;Desarrollador/a de software;4626855;3435219;44082408;0;ninguno;0;839;5;Region Pacifica;2026-01
U113726;62;femenino;secundaria;empleado;Auxiliar administrativo/a;3405791;1913838;17054280;0;ninguno;0;619;5;Region Andina;2025-11
U113727;42;masculino;secundaria;estudiante;Estudiante;645421;608152;1344738;1;hipoteca;0,1039;575;2,0835;Region Pacifica;2026-06
U113728;43;femenino;pregrado;empleado;Docente;5673806;3149800;36120711;1;personal;0,2552;592;5;Bogota D.C.;2026-11
U113729;20;masculino;posgrado;estudiante;Estudiante;797779;750998;1340625;0;ninguno;0;614;1,6804;Bogota D.C.;2025-11
U113730;35;masculino;tecnico/tecnologico;desempleado;Null;469605;467641;16203;0;ninguno;0;600;0,0345;Bogota D.C.;2026-05
U113731;34;masculino;pregrado;autonomo;Enfermero/a;2289910;1642628;24913482;0;ninguno;0;758;5;Amazonia;2026-06
U113732;69;masculino;pregrado;empleado;Docente;2141497;1238669;19440348;0;ninguno;0;591;5;Region Andina;2026-03
U113733;21;femenino;posgrado;estudiante;Estudiante;1054419;888252;213596;0;ninguno;0;496;0,2026;Orinoquia;2026-03
U113734;44;masculino;secundaria;empleado;Mensajero/a;1411680;1163091;953289;1;personal;0,1117;441;0,6753;Region Andina;2026-11
U113735;69;masculino;secundaria;empleado;Cajero/a;2351389;1778052;3085625;0;ninguno;0;607;1,3123;Bogota D.C.;2025-10
U113736;50;femenino;pregrado;empleado;Analista de datos;6257155;3772100;18884791;0;ninguno;0;597;3,0181;Bogota D.C.;2026-04
U113737;22;femenino;tecnico/tecnologico;empleado;Tecnico contable;4565700;2830880;34127005;0;ninguno;0;684;5;Bogota D.C.;2025-06
U113738;64;masculino;pregrado;jubilado;Jubilado/a;1657711;1256514;5901291;0;ninguno;0;724;3,5599;Region Insular;2025-04
U113739;20;femenino;secundaria;estudiante;Estudiante;797440;701373;114121;0;ninguno;0;542;0,1431;Region Andina;2025-08
U113740;50;femenino;tecnico/tecnologico;autonomo;Agente de soporte;4352963;3825692;32990619;0;ninguno;0;681;5;Bogota D.C.;2026-06
U113741;51;masculino;pregrado;empleado;Analista de datos;6524377;3651317;5203146;0;ninguno;0;663;0,7975;Region Insular;2026-08
U113742;43;masculino;pregrado;autonomo;Desarrollador/a de software;5804099;5156071;27656810;1;automotor;0,1656;625;4,765;Region Andina;2026-11
U113743;70;masculino;posgrado;jubilado;Jubilado/a;1851756;1230937;18208895;0;ninguno;0;634;5;Bogota D.C.;2026-01
U113744;23;femenino;secundaria;empleado;Vendedor/a;4208088;3205421;5020636;0;ninguno;0;424;1,1931;Region Insular;2025-09
U113745;23;femenino;tecnico/tecnologico;jubilado;Jubilado/a;1491344;1234049;10692346;0;ninguno;0;531;5;Region Andina;2026-10
U113746;63;femenino;secundaria;jubilado;Jubilado/a;1698119;1233383;12183812;0;ninguno;0;664;5;Region Caribe;2025-02
U113747;49;masculino;posgrado;empleado;Investigador/a;6000680;4110503;12212040;1;automotor;0,0873;611;2,0351;Region Andina;2026-01
U113748;34;femenino;tecnico/tecnologico;empleado;Asistente de nomina;4786884;2975425;36662131;0;ninguno;0;487;5;Bogota D.C.;2025-03
U113749;29;masculino;tecnico/tecnologico;empleado;Tecnico en sistemas;2948014;2143857;12148461;0;ninguno;0;685;4,1209;Region Andina;2026-12
U113750;65;masculino;pregrado;empleado;Administrador/a;6149347;4318939;50755516;1;automotor;0,4388;585;5;Region Andina;2026-10
U113751;44;masculino;pregrado;empleado;Analista de datos;7838127;5536131;85866712;0;ninguno;0;712;5;Bogota D.C.;2025-01
U113752;47;femenino;pregrado;desempleado;Null;26183;23584;59255;0;ninguno;0;490;2,2631;Region Andina;2025-07
U113753;37;masculino;pregrado;empleado;Ingeniero/a civil;996449;764301;4387687;0;ninguno;0;675;4,4033;Region Andina;2025-02
U113754;42;femenino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;3314090;2304076;12958715;0;ninguno;0;660;3,9102;Bogota D.C.;2025-01
U113755;37;femenino;secundaria;jubilado;Jubilado/a;1636858;930243;36243127;0;ninguno;0;840;5;Region Pacifica;2026-08
U113756;27;masculino;tecnico/tecnologico;empleado;Tecnico en sistemas;2724057;1523304;33894378;0;ninguno;0;692;5;Region Caribe;2025-07
U113757;65;masculino;secundaria;jubilado;Jubilado/a;2274419;1955961;10310113;0;ninguno;0;502;4,5331;Amazonia;2025-08
U113758;55;femenino;posgrado;empleado;Investigador/a;12008743;8061287;46393738;0;ninguno;0;557;3,8633;Region Caribe;2025-10
U113759;51;masculino;secundaria;empleado;Mensajero/a;1796291;908649;47871861;1;hipoteca;0,1297;850;5;Region Andina;2025-02
U113760;62;masculino;secundaria;jubilado;Jubilado/a;1912333;1137933;557679;0;ninguno;0;566;0,2916;Bogota D.C.;2026-08
U113761;33;femenino;posgrado;empleado;Especialista en datos;12126835;10884680;80315255;1;personal;0,3846;601;5;Region Pacifica;2026-07
U113762;51;masculino;tecnico/tecnologico;empleado;Diseñador/a grafico/a jr;4385049;2610473;24783184;1;educativo;0,2748;510;5;Bogota D.C.;2026-07
U113763;24;femenino;pregrado;empleado;Enfermero/a;2686528;2099447;10681028;1;automotor;0,402;628;3,9758;Region Andina;2025-02
U113764;48;masculino;secundaria;empleado;Auxiliar de bodega;3040318;2426171;4296993;0;ninguno;0;524;1,4133;Region Andina;2026-08
U113765;57;masculino;posgrado;empleado;Jefe de Area;9067011;6877765;34415648;0;ninguno;0;524;3,7957;Region Caribe;2026-03
U113766;36;femenino;pregrado;empleado;Analista financiero/a;5732044;3143031;0;1;hipoteca;0,2303;477;0;Region Pacifica;2026-05
U113767;46;masculino;pregrado;empleado;Contador/a;5757044;3871308;72534769;0;ninguno;0;545;5;Region Caribe;2026-03
U113768;38;masculino;pregrado;autonomo;Ingeniero/a civil;4420306;3481206;36132355;1;hipoteca;0,4153;632;5;Bogota D.C.;2026-11
U113769;35;masculino;pregrado;empleado;Analista financiero/a;10389772;7154014;54566093;0;ninguno;0;672;5;Region Pacifica;2026-08
U113770;41;masculino;secundaria;empleado;Cajero/a;3231862;1876493;30423686;0;ninguno;0;610;5;Region Andina;2026-07
U113771;69;femenino;tecnico/tecnologico;jubilado;Jubilado/a;1614342;1249701;3246419;1;personal;0,1687;570;2,011;Region Andina;2025-01
U113772;28;femenino;pregrado;autonomo;Analista financiero/a;8842500;5543932;104058236;1;hipoteca;0,3703;598;5;Orinoquia;2026-08
U113773;40;femenino;posgrado;desempleado;Null;375265;372622;69059;0;ninguno;0;598;0,184;Region Andina;2025-07
U113774;61;masculino;tecnico/tecnologico;jubilado;Jubilado/a;854100;572180;7327212;0;ninguno;0;726;5;Bogota D.C.;2025-06
U113775;29;masculino;tecnico/tecnologico;empleado;Asistente de nomina;3628873;2905650;27861759;0;ninguno;0;584;5;Region Pacifica;2026-09
U113776;47;otro;pregrado;jubilado;Jubilado/a;2066283;1793034;608790;1;hipoteca;0,1517;300;0,2946;Region Pacifica;2026-11
U113777;55;masculino;pregrado;empleado;Ingeniero/a civil;5058613;2956656;65877005;0;ninguno;0;701;5;Region Insular;2026-08
U113778;20;masculino;secundaria;empleado;Operario/a;1186101;887220;8777285;0;ninguno;0;809;5;Region Andina;2025-03
U113779;54;masculino;secundaria;empleado;Recepcionista;2874152;2037055;28794494;1;automotor;0,3825;758;5;Bogota D.C.;2026-06
U113780;25;masculino;secundaria;empleado;Cajero/a;3198813;1766551;42748542;1;personal;0,4399;676;5;Region Andina;2026-01
U113781;53;femenino;secundaria;empleado;Mensajero/a;2435744;2022500;20742189;0;ninguno;0;710;5;Region Caribe;2025-06
U113782;63;masculino;tecnico/tecnologico;jubilado;Jubilado/a;1022557;568687;4649909;0;ninguno;0;580;4,5473;Region Andina;2026-04
U113783;39;masculino;tecnico/tecnologico;jubilado;Jubilado/a;854100;666864;4802206;0;ninguno;0;648;5;Region Andina;2027-12
U113784;32;masculino;tecnico/tecnologico;empleado;Tecnico contable;2719848;1839014;19067370;0;ninguno;0;718;5;Region Insular;2025-06
U113785;35;femenino;secundaria;desempleado;Null;137425;137425;0;1;hipoteca;0,4407;527;0;Region Andina;2025-02
U113786;68;femenino;secundaria;jubilado;Jubilado/a;2410528;2102306;10088061;0;ninguno;0;540;4,185;Region Andina;2025-01
U113787;38;masculino;pregrado;autonomo;Docente;4542369;2453155;24701714;0;ninguno;0;538;5;Bogota D.C.;2026-09
U113788;23;femenino;tecnico/tecnologico;empleado;Tecnico contable;4710233;3887968;19606204;1;educativo;0,2168;540;4,1625;Region Insular;2025-05
U113789;69;femenino;pregrado;jubilado;Jubilado/a;1428353;1105348;11049206;1;automotor;0,219;475;5;Region Pacifica;2026-08
U113790;39;femenino;pregrado;empleado;Analista de datos;5246519;4291947;2953033;1;hipoteca;0,3284;637;0,5629;Region Pacifica;2025-01
U113791;33;femenino;tecnico/tecnologico;autonomo;Tecnico en electricidad;2704968;2060230;3588863;1;hipoteca;0,2266;664;1,3268;Bogota D.C.;2025-07
U113792;53;femenino;posgrado;empleado;Investigador/a;1288046;1146881;1277661;0;ninguno;0;461;0,9919;Region Pacifica;2026-10
U113793;58;femenino;secundaria;empleado;Operario/a;1556582;1317451;0;0;ninguno;0;656;0;Bogota D.C.;2026-05
U113794;19;femenino;pregrado;estudiante;Estudiante;1231850;1147508;2863931;0;ninguno;0;583;2,3249;Region Andina;2026-05
U113795;39;femenino;pregrado;empleado;Administrador/a;5811404;4516089;37530311;1;automotor;0,3129;570;5;Region Pacifica;2025-11
U113796;46;masculino;secundaria;empleado;Auxiliar de bodega;2700476;2324130;0;0;ninguno;0;600;0;Region Andina;2025-09
U113797;53;masculino;posgrado;autonomo;Gerente de proyectos;7125226;3728441;55043658;1;hipoteca;0,1469;637;5;Orinoquia;2025-10
U113798;34;masculino;posgrado;empleado;Consultor/a senior;996449;816133;1945763;1;personal;0,1344;582;1,9527;Region Andina;2025-01
U113799;42;femenino;secundaria;desempleado;Null;0;0;0;1;hipoteca;0;605;0;Bogota D.C.;2025-01
U113800;48;masculino;secundaria;empleado;Cajero/a;2174664;1829979;4946657;0;ninguno;0;614;2,2747;Region Pacifica;2025-03
U113801;44;masculino;pregrado;empleado;Ingeniero/a civil;8710524;4849251;130057772;0;ninguno;0;703;5;Orinoquia;2026-12
U113802;50;femenino;tecnico/tecnologico;autonomo;Diseñador/a grafico/a jr;2919096;2100217;34409875;0;ninguno;0;551;5;Orinoquia;2025-09
U113803;69;masculino;tecnico/tecnologico;autonomo;Diseñador/a grafico/a jr;3136127;1614744;29163026;0;ninguno;0;613;5;Region Andina;2026-06
U113804;34;masculino;secundaria;empleado;Vendedor/a;1606822;960406;17710912;1;hipoteca;0,3478;724;5;Bogota D.C.;2025-07
U113805;21;otro;secundaria;empleado;Cajero/a;2314860;2028062;8857328;0;ninguno;0;531;3,8263;Region Pacifica;2026-06
U113806;70;femenino;tecnico/tecnologico;jubilado;Jubilado/a;2076182;1382580;9830100;0;ninguno;0;733;4,7347;Bogota D.C.;2025-01
U113807;59;masculino;tecnico/tecnologico;autonomo;Asistente de nomina;3520697;1863713;0;1;educativo;0,0934;461;0;Region Andina;2026-10
U113808;57;masculino;tecnico/tecnologico;autonomo;Asistente de nomina;2813067;1546357;34611052;0;ninguno;0;639;5;Region Caribe;2026-02
U113809;28;masculino;pregrado;empleado;Ingeniero/a civil;7982293;7068882;30926043;1;personal;0,3154;534;3,8743;Bogota D.C.;2026-07
U113810;54;masculino;tecnico/tecnologico;empleado;Tecnico contable;2309831;1458597;14361460;0;ninguno;0;646;5;Region Caribe;2026-12
U113811;43;femenino;secundaria;jubilado;Jubilado/a;2250940;1900353;15007718;1;hipoteca;0,4106;803;5;Region Andina;2025-11
U113812;18;femenino;pregrado;jubilado;Jubilado/a;1065227;923043;205766;0;ninguno;0;643;0,1932;Region Caribe;2026-12
U113813;63;masculino;secundaria;empleado;Mensajero/a;1941821;1348581;18266720;0;ninguno;0;586;5;Bogota D.C.;2025-08
U113814;66;femenino;pregrado;autonomo;Analista financiero/a;8546285;5845754;140932031;0;ninguno;0;711;5;Region Caribe;2026-02
U113815;42;masculino;pregrado;empleado;Analista financiero/a;5634829;4958177;1444781;0;ninguno;0;538;0,2564;Region Pacifica;2025-11
U113816;40;femenino;tecnico/tecnologico;empleado;Tecnico en electricidad;2303732;1595964;22527775;1;hipoteca;0,3183;485;5;Region Andina;2027-12
U113817;32;femenino;posgrado;empleado;Medico/a especialista;12615850;10286519;123076612;0;ninguno;0;691;5;Region Andina;2026-03
U113818;39;femenino;posgrado;estudiante;Estudiante;994006;901436;2537858;1;hipoteca;0,2003;356;2,5532;Region Andina;2025-03
